# id:1--2--1 
0.26,0.39,-0.717059193124
0.17,0.9,-0.75016797488161
0.91,0.11,-1.8058237007274
-0.82,-0.06,-1.5432839323867
0.38,0.33,-0.83979534454477
-0.4,0.01,-0.21213804734391
-0.61,-0.75,-0.078506176188381
0.41,0.34,-0.68581177518026
-0.99,0.19,-2.3132857319402
0.47,0.78,-1.1751984689937
0.47,-0.41,-0.37880414842354
0.95,0.93,-2.6199809506378
0.78,-0.04,-1.4523501712783
0.55,0.49,-1.3624918991111
0.02,0.09,-0.26344592174061
0.72,-0.73,-0.23373994197903
-0.52,-0.12,-0.46675077604122
-0.83,-0.62,-0.43143784026549
0.99,-0.65,-1.0744723925086
0.33,0.37,-0.7526033371982
0.69,0.93,-1.8814790235566
-0.63,-0.93,0.21267771263882
-0.82,0.78,-2.3293675771333
0.42,-0.8,0.40432681419362
